path,full_duration_ms,sound_duration_ms,n_pulses,pulse_rate_hz,pulse_strength,rms,centroid_hz,bandwidth_hz,dominant_hz,flatness,class
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_143.wav,66.43,66.43,12,58.8,0.3,0.00017,406.22,438.92,60.22,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_144.wav,62.32,62.32,14,55.6,0.371,0.00016,437.63,470.16,112.32,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_145.wav,74.61,74.61,15,95.2,0.158,0.00015,412.31,443.12,53.61,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_146.wav,60.97,60.97,11,35.7,0.212,0.00014,474.26,488.04,65.61,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_147.wav,70.97,70.61,15,400.0,0.422,0.00016,382.72,440.44,99.13,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_148.wav,66.88,66.77,14,400.0,0.608,0.00016,393.93,468.4,104.84,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_149.wav,53.69,53.69,13,64.5,0.227,0.00014,471.97,459.66,55.88,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_15.wav,68.7,68.7,13,400.0,0.431,0.00017,384.08,449.62,58.23,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_150.wav,66.43,65.6,13,400.0,0.611,0.00019,352.64,426.88,106.7,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_151.wav,61.88,61.27,12,333.3,0.614,0.00027,311.18,397.65,97.93,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_152.wav,51.41,51.41,13,35.7,0.217,0.0001,527.48,492.01,58.36,0.08,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_153.wav,40.5,40.5,9,400.0,0.395,0.00013,503.9,488.3,98.77,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_154.wav,62.33,62.33,13,400.0,0.674,0.00017,456.36,489.69,64.17,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_155.wav,70.06,70.06,15,400.0,0.751,0.00024,339.72,439.36,85.64,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_156.wav,69.6,69.6,17,400.0,0.504,0.00021,352.61,425.35,100.57,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_157.wav,75.07,75.07,15,333.3,0.302,0.00014,438.44,481.94,53.28,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_158.wav,69.6,69.6,15,400.0,0.678,0.00026,328.08,429.43,100.57,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_159.wav,85.08,83.99,17,400.0,0.776,0.00027,297.42,395.29,107.16,0.0,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_16.wav,29.12,29.12,7,95.2,0.172,0.0001,492.13,468.05,68.67,0.09,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_160.wav,79.61,79.61,12,400.0,0.387,0.00017,401.25,480.74,50.24,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_161.wav,68.25,68.25,13,400.0,0.714,0.00016,396.75,470.6,58.61,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_162.wav,102.36,102.36,21,400.0,0.616,0.00018,371.31,450.97,97.69,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_163.wav,83.71,83.71,17,400.0,0.431,0.0002,375.2,428.73,107.52,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_164.wav,93.26,93.26,17,400.0,0.788,0.00026,310.05,409.5,117.95,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_165.wav,94.62,94.56,18,400.0,0.704,0.00023,333.32,434.74,105.75,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_166.wav,98.72,98.58,13,400.0,0.171,0.00014,389.18,383.29,50.72,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_167.wav,89.17,87.94,14,400.0,0.801,0.00023,359.13,439.39,56.86,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_168.wav,53.69,53.69,13,400.0,0.295,0.00011,518.51,510.0,55.88,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_169.wav,75.52,75.39,14,400.0,0.673,0.00017,380.81,447.19,119.39,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_17.wav,72.34,72.34,14,400.0,0.422,0.00013,484.08,500.94,55.29,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_170.wav,75.06,75.0,12,400.0,0.776,0.00023,311.78,417.74,106.67,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_171.wav,70.52,69.88,14,400.0,0.593,0.00015,433.04,495.43,100.18,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_172.wav,50.5,50.5,12,400.0,0.373,0.00016,389.28,453.2,99.01,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_173.wav,86.9,86.9,16,400.0,0.753,0.00022,341.11,434.61,103.57,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_174.wav,72.79,72.02,13,400.0,0.504,0.00013,424.06,466.51,111.08,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_175.wav,90.08,89.46,13,400.0,0.69,0.00016,372.12,453.25,100.61,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_176.wav,45.05,45.05,9,400.0,0.231,9e-05,535.18,502.58,66.59,0.08,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_177.wav,82.8,82.8,17,400.0,0.633,0.00017,393.37,463.56,96.62,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_178.wav,186.06,182.75,25,400.0,0.787,0.0002,390.1,452.55,93.02,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_179.wav,85.98,85.61,15,400.0,0.61,0.00018,433.01,464.82,93.44,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_18.wav,109.19,109.19,22,15.7,0.185,0.00013,513.37,494.05,54.95,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_180.wav,66.88,66.7,14,400.0,0.558,0.00016,411.89,469.09,104.95,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_181.wav,113.28,113.28,26,400.0,0.498,0.00014,439.25,489.96,52.97,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_182.wav,73.71,73.71,16,400.0,0.517,0.00016,429.1,483.96,108.54,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_183.wav,78.7,78.7,19,400.0,0.53,0.00016,399.61,447.65,101.65,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_184.wav,92.81,92.81,19,400.0,0.594,0.00013,437.38,460.69,53.87,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_185.wav,22.76,22.68,5,200.0,0.191,8e-05,564.86,450.74,264.58,0.13,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_186.wav,38.22,38.22,9,400.0,0.427,0.00015,450.95,482.36,52.33,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_187.wav,46.86,46.86,11,400.0,0.406,0.00012,497.69,490.95,106.69,0.05,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_188.wav,90.99,90.99,17,400.0,0.693,0.00017,359.65,443.25,98.91,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_189.wav,52.32,52.32,13,400.0,0.549,0.00013,493.28,526.93,57.34,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_19.wav,111.46,111.46,24,20.0,0.243,0.00015,465.42,500.02,53.83,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_190.wav,55.51,54.0,11,117.6,0.247,0.00019,377.69,407.58,166.67,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_191.wav,50.96,50.96,12,52.6,0.168,0.00012,494.05,484.79,58.87,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_2.wav,41.18,41.18,7,400.0,0.314,0.0001,539.23,494.99,121.43,0.07,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_20.wav,366.71,366.44,60,400.0,0.759,0.00018,383.34,470.83,51.85,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_21.wav,38.22,38.22,8,400.0,0.268,0.00011,446.36,483.04,78.5,0.05,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_22.wav,73.7,73.7,15,400.0,0.41,0.00015,422.43,473.1,54.28,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_23.wav,87.81,87.81,18,400.0,0.324,0.00013,528.85,509.27,56.94,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_24.wav,85.99,85.99,22,400.0,0.502,0.00019,391.61,453.13,104.66,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_25.wav,69.6,69.48,15,62.5,0.407,0.00016,426.66,471.24,115.14,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_26.wav,59.6,59.6,12,400.0,0.598,0.0002,378.45,448.13,50.33,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_27.wav,123.74,123.74,24,400.0,0.562,0.00017,474.44,500.33,56.57,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_28.wav,75.98,75.98,17,400.0,0.346,0.00013,450.5,472.34,52.65,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_29.wav,60.51,60.51,12,47.6,0.483,0.00017,400.32,440.5,66.1,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_3.wav,63.53,63.53,9,400.0,0.765,0.00016,429.86,467.1,110.18,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_30.wav,86.44,86.2,19,400.0,0.37,0.00014,466.33,487.08,58.01,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_31.wav,62.78,62.78,13,142.9,0.485,0.00013,509.71,500.59,63.71,0.05,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_32.wav,68.71,68.48,14,50.0,0.217,0.00013,462.85,481.76,58.41,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_33.wav,176.05,176.05,36,400.0,0.24,0.00015,420.68,473.97,51.12,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_34.wav,99.64,96.44,15,48.8,0.343,0.00016,389.0,456.91,51.85,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_35.wav,126.93,126.93,24,400.0,0.162,0.00014,514.6,507.12,55.15,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_36.wav,62.33,62.33,15,48.8,0.261,0.00012,549.28,499.89,64.17,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_37.wav,54.59,54.58,10,400.0,0.563,0.00015,412.52,473.37,54.96,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_38.wav,91.9,91.9,20,50.0,0.253,0.00013,515.98,500.45,54.41,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_39.wav,50.05,50.05,9,400.0,0.102,0.00012,456.68,469.5,59.94,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_4.wav,45.84,45.02,10,400.0,0.374,0.00011,513.2,504.55,111.06,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_40.wav,112.82,112.44,20,400.0,0.41,0.00022,330.25,416.42,106.73,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_41.wav,66.88,66.88,13,400.0,0.602,0.00013,451.5,485.5,59.81,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_42.wav,62.78,62.78,15,400.0,0.645,0.00012,524.87,518.49,63.71,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_43.wav,35.95,35.95,6,400.0,0.57,0.00018,438.84,473.21,111.27,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_44.wav,77.34,77.34,15,400.0,0.476,0.00013,420.73,470.59,51.72,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_45.wav,53.69,53.69,10,41.7,0.295,0.00017,400.45,420.58,223.52,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_46.wav,37.77,37.77,8,69.0,0.226,0.00012,487.02,499.12,52.95,0.05,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_47.wav,74.61,74.61,15,181.8,0.363,0.00013,434.37,452.5,53.61,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_48.wav,66.88,66.88,13,400.0,0.438,0.00015,470.31,483.87,59.81,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_49.wav,55.51,55.51,13,400.0,0.384,0.00011,485.5,504.32,54.04,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_5.wav,85.41,85.41,15,400.0,0.834,0.0002,371.62,445.83,93.67,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_50.wav,81.9,80.88,13,400.0,0.455,0.00017,423.04,460.38,136.01,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_51.wav,80.99,80.99,18,400.0,0.413,0.00017,419.38,461.93,111.13,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_52.wav,84.17,84.17,17,400.0,0.59,0.00014,481.74,513.17,106.93,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_53.wav,24.57,24.57,6,69.0,0.186,0.00012,590.27,483.45,81.39,0.11,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_54.wav,79.61,79.61,17,400.0,0.435,0.0002,406.02,473.6,50.24,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_55.wav,75.52,75.52,15,400.0,0.418,0.00015,405.86,473.28,52.97,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_56.wav,71.44,71.44,16,400.0,0.585,0.00018,385.47,451.31,111.99,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_57.wav,66.88,66.88,12,400.0,0.62,0.00024,311.39,411.51,89.72,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_58.wav,47.77,47.77,10,400.0,0.208,0.0001,534.98,493.11,62.8,0.08,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_59.wav,63.7,63.7,12,400.0,0.588,0.00012,488.04,500.96,62.8,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_6.wav,59.2,59.2,9,400.0,0.438,0.00024,398.6,461.79,118.25,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_60.wav,60.51,60.51,10,400.0,0.337,0.00013,582.49,528.59,66.1,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_61.wav,47.78,47.73,8,166.7,0.32,0.00011,477.04,444.49,62.85,0.05,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_62.wav,59.59,59.42,13,400.0,0.561,0.00016,431.15,497.27,50.49,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_63.wav,57.33,57.33,12,400.0,0.395,0.00012,469.88,492.54,52.33,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_64.wav,85.99,84.77,14,400.0,0.342,0.00015,381.82,419.35,58.98,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_65.wav,69.16,69.16,13,60.6,0.222,0.00018,390.31,416.11,57.84,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_66.wav,126.47,125.31,21,400.0,0.738,0.0002,371.66,421.35,103.74,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_67.wav,36.85,36.85,7,48.8,0.327,0.00016,384.82,430.88,54.27,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_68.wav,101.91,101.91,19,400.0,0.491,0.00019,404.99,443.97,107.94,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_69.wav,28.22,28.22,6,400.0,0.085,8e-05,465.36,443.9,70.87,0.08,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_7.wav,283.41,279.85,25,400.0,0.67,0.00083,205.74,241.48,71.47,0.0,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_70.wav,83.25,82.88,16,400.0,0.407,0.00014,404.74,412.5,60.33,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_71.wav,61.88,61.88,14,400.0,0.549,0.00014,511.96,501.2,64.65,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_72.wav,92.81,92.81,18,181.8,0.479,0.00015,446.19,475.58,53.87,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_73.wav,72.8,72.8,15,400.0,0.351,0.00016,371.03,447.99,54.94,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_74.wav,82.8,82.8,18,400.0,0.327,0.00015,440.02,475.72,60.38,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_75.wav,70.06,70.06,15,400.0,0.599,0.00018,357.16,445.27,99.91,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_76.wav,81.44,81.44,16,400.0,0.368,0.00015,470.39,488.33,110.51,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_77.wav,63.7,63.7,14,400.0,0.328,0.00012,462.71,472.58,62.8,0.04,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_78.wav,48.23,48.23,10,400.0,0.373,0.00012,471.5,463.88,103.67,0.06,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_79.wav,93.83,93.83,19,400.0,0.506,0.00018,387.86,446.98,106.57,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_8.wav,116.01,116.01,10,400.0,0.528,0.00023,418.15,460.14,51.72,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_80.wav,83.25,83.25,17,400.0,0.44,0.00013,478.47,504.67,60.06,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_81.wav,64.6,64.21,12,400.0,0.548,0.00017,393.86,444.43,93.45,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_82.wav,68.24,68.24,11,29.4,0.241,0.00018,434.94,459.22,58.62,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_83.wav,47.78,47.23,8,400.0,0.398,0.00019,364.02,420.17,84.69,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_84.wav,46.86,46.86,10,400.0,0.258,0.00011,551.0,493.21,64.01,0.09,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_85.wav,44.14,44.14,8,100.0,0.345,0.0002,429.12,449.95,158.6,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_86.wav,33.67,32.91,5,400.0,0.369,0.00017,368.21,418.95,91.17,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_87.wav,58.69,58.39,6,400.0,0.349,0.00021,372.12,378.37,51.38,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_88.wav,71.43,71.43,14,400.0,0.439,0.00015,440.12,496.27,56.0,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_89.wav,64.16,64.16,13,400.0,0.709,0.00019,375.08,450.8,109.11,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_9.wav,71.43,71.09,12,400.0,0.746,0.00022,307.74,411.2,98.46,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_90.wav,72.8,72.8,14,400.0,0.659,0.00014,402.62,470.85,54.94,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_91.wav,60.97,60.97,12,400.0,0.459,0.0002,398.02,451.99,98.41,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_92.wav,103.28,103.23,21,400.0,0.524,0.00014,439.6,475.87,58.12,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_93.wav,80.52,80.52,18,400.0,0.276,0.00017,426.66,470.32,111.77,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_94.wav,109.65,109.65,25,400.0,0.521,0.00016,472.88,493.22,54.72,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_95.wav,74.16,74.16,10,400.0,0.663,0.00013,457.6,512.19,53.94,0.03,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_96.wav,90.99,90.99,15,400.0,0.735,0.00019,320.35,406.18,98.91,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_97.wav,84.61,84.61,14,400.0,0.683,0.00014,438.21,494.69,59.09,0.02,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_98.wav,65.06,65.06,13,400.0,0.545,0.00016,384.54,452.16,107.59,0.01,vocal
data/annotated/test/vocal/01-220301_1413_Ch6_vocal_99.wav,94.64,94.64,18,400.0,0.507,0.00013,472.38,494.21,52.83,0.02,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_1.wav,56.76,56.76,15,400.0,0.278,3e-05,609.21,546.67,52.85,0.12,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_10.wav,140.0,140.0,33,400.0,0.443,2e-05,677.05,543.29,50.0,0.12,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_100.wav,45.4,45.4,11,400.0,0.631,3e-05,615.23,548.75,110.14,0.08,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_101.wav,53.6,53.6,12,400.0,0.72,3e-05,544.89,529.88,111.93,0.06,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_102.wav,64.11,64.11,14,400.0,0.629,5e-05,513.03,522.2,109.18,0.03,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_103.wav,51.29,51.29,12,400.0,0.634,4e-05,619.82,543.45,97.48,0.1,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_104.wav,54.38,54.38,12,400.0,0.44,4e-05,494.51,512.72,110.34,0.06,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_105.wav,46.42,46.42,10,400.0,0.511,4e-05,546.1,548.12,107.72,0.04,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_106.wav,17.7,17.7,5,400.0,0.289,2e-05,811.8,577.16,113.01,0.38,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_107.wav,33.08,33.08,9,400.0,0.48,3e-05,597.99,515.8,60.45,0.11,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_108.wav,43.09,43.09,9,400.0,0.439,3e-05,642.59,557.99,116.03,0.11,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_109.wav,50.01,50.01,12,400.0,0.464,3e-05,581.19,552.67,99.98,0.1,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_11.wav,137.96,137.96,30,33.3,0.267,2e-05,726.37,549.22,50.74,0.17,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_110.wav,34.62,34.62,9,400.0,0.421,4e-05,563.02,559.35,115.52,0.07,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_111.wav,33.08,33.08,8,71.4,0.348,3e-05,637.69,546.37,120.91,0.14,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_112.wav,47.44,47.44,11,400.0,0.317,3e-05,661.24,539.95,105.4,0.14,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_113.wav,73.75,73.75,17,285.7,0.398,3e-05,638.93,531.63,54.24,0.11,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_114.wav,52.32,52.32,11,400.0,0.416,3e-05,557.35,534.1,114.67,0.09,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_115.wav,44.89,44.89,11,60.6,0.21,3e-05,662.22,567.72,111.39,0.14,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_116.wav,37.96,37.96,10,400.0,0.397,3e-05,683.86,599.4,105.38,0.12,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_117.wav,42.31,42.31,10,400.0,0.41,4e-05,625.85,561.28,118.17,0.07,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_118.wav,55.14,55.14,12,400.0,0.483,3e-05,701.13,543.47,54.41,0.16,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_119.wav,43.08,43.08,10,400.0,0.539,3e-05,589.93,542.15,92.84,0.08,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_12.wav,92.06,91.98,21,400.0,0.542,3e-05,568.19,507.42,119.59,0.11,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_120.wav,70.27,69.4,14,400.0,0.569,3e-05,629.54,570.41,115.28,0.08,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_121.wav,56.68,56.44,14,400.0,0.37,3e-05,562.88,527.95,106.31,0.1,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_122.wav,50.01,50.01,10,400.0,0.696,3e-05,672.1,563.67,99.98,0.13,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_123.wav,65.15,65.15,15,400.0,0.526,3e-05,970.66,635.95,61.4,0.3,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_124.wav,55.91,55.6,12,400.0,0.636,3e-05,569.73,546.57,107.91,0.07,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_125.wav,52.57,52.57,13,400.0,0.52,2e-05,640.64,548.99,57.06,0.13,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_126.wav,213.34,213.34,44,400.0,0.744,4e-05,594.0,570.71,51.56,0.05,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_127.wav,42.57,41.2,8,400.0,0.62,4e-05,492.95,524.01,97.09,0.04,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_128.wav,54.62,54.62,12,400.0,0.441,3e-05,609.28,546.86,109.84,0.08,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_129.wav,58.73,58.73,13,400.0,0.656,3e-05,547.93,564.47,102.16,0.06,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_13.wav,109.75,109.75,27,33.3,0.349,2e-05,803.1,537.25,54.67,0.19,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_130.wav,45.66,45.66,10,400.0,0.489,3e-05,581.35,543.4,109.51,0.07,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_131.wav,48.21,48.21,13,66.7,0.421,3e-05,663.12,553.24,103.72,0.12,vocal
data/annotated/test/vocal/01-220301_1456_Ch4_vocal_132.wav,43.59,43.18,9,400.0,0.548,3e-05,595.52,551.76,92.64,0.08,vocal
